hashed_id,estimated_pickup_latitude,estimated_pickup_longitude,estimated_dropoff_latitude,estimated_dropoff_longitude,pickup_hex_9,dropoff_hex_9
I82HO9,23.81287494,90.42308903,23.745528,90.372989,893cf13b067ffff,893cf10ca03ffff
I81P4I,23.81368217,90.42517966,23.71139482,90.44152983,893cf13b067ffff,893cf17616fffff
I81R90,23.8134351,90.4245207,23.75062989,90.39057422,893cf13b067ffff,893cf10cbcfffff
I814OC,23.77476994,90.41249994,23.79350785,90.41093923,893cf10c923ffff,893cf13b20bffff
I824GB,23.81346263,90.41229475,23.7946936,90.40252239,893cf13b057ffff,893cf13b2cfffff
I81PE7,23.760322,90.431598,23.8368271,90.4840676,893cf139623ffff,893cf1385cfffff
I81PJJ,23.72273452,90.48130766,23.8368271,90.4840676,893cf1768b3ffff,893cf1385cfffff
I82058,23.8745901,90.39674565,23.7475456,90.4396139,893cf105837ffff,893cf139213ffff
I816F1,23.82152871,90.44636518,23.812817,90.368677,893cf13b177ffff,893cf10ebbbffff
I81IM2,23.81834111,90.42820495,23.79792776,90.44699601,893cf13b023ffff,893cf139593ffff
I82F9F,23.79763117,90.44674229,23.75919854,90.42950608,893cf139593ffff,893cf13963bffff
I8205S,23.81273782,90.44028025,23.81574478,90.44633249,893cf13b3b7ffff,893cf13b16fffff
I82OS5,23.88735486,90.3911737,23.86182621,90.41501007,893cf105d47ffff,893cf13a6dbffff
I82L4R,23.810605,90.430835,23.7323909,90.4203301,893cf13b383ffff,893cf176577ffff
I82NB6,23.8236587,90.4296561,23.86420019,90.3995418,893cf13b1cbffff,893cf105b83ffff
I81COO,23.81060406,90.43066889,23.74868241,90.40858962,893cf13b383ffff,893cf176593ffff
I81CN0,23.81915638,90.43055758,23.74427362,90.4144261,893cf13b027ffff,893cf17658fffff
I81SCQ,23.79595255,90.44727948,23.81023178,90.43117281,893cf139583ffff,893cf13b383ffff
I80R0J,23.867709,90.400467,23.733351,90.383646,893cf105b97ffff,893cf1764d7ffff
I81T6M,23.874664,90.39673853,23.74852315,90.43957405,893cf105837ffff,893cf13928fffff
I81DLT,23.8700398,90.38152866,23.7726049,90.4095716,893cf1058cfffff,893cf10c93bffff
I818QS,23.81787766,90.42837929,23.75353,90.37038,893cf13b02fffff,893cf10ca83ffff
I82F5K,23.87151404,90.39787508,23.85141,90.4163633,893cf105823ffff,893cf13b593ffff
I81JKI,23.809956,90.430887,23.79013722,90.41108038,893cf13b383ffff,893cf13b27bffff
I810HK,23.8202867,90.4278029,23.79792776,90.44699601,893cf13b037ffff,893cf139593ffff
I81F2B,23.8158255,90.4266654,23.74169966,90.36776774,893cf13b02bffff,893cf10ca57ffff
I8112Q,23.82023647,90.42871985,23.79792776,90.44699601,893cf13b027ffff,893cf139593ffff
I81KAQ,23.81714183,90.43309059,23.81935,90.40963,893cf13b15bffff,893cf13b0c7ffff
I81DJ1,23.86767605,90.40152669,23.76252491,90.43621733,893cf105b97ffff,893cf1390cbffff
I81FK1,23.816086,90.426572,23.74169966,90.36776774,893cf13b02bffff,893cf10ca57ffff
I82GJ1,23.8146612,90.4386949,23.76889,90.42385,893cf13b14fffff,893cf1396b3ffff
I816EG,23.825197,90.438454,23.84737465,90.40930293,893cf13b11bffff,893cf105b63ffff
I80R23,23.86675869,90.40139191,23.81463618,90.39887968,893cf105b97ffff,893cf13b633ffff
I81DJ7,23.73211047,90.39581157,23.80019156,90.36397178,893cf176407ffff,893cf10eb57ffff
I82FG4,23.868082,90.40298212,23.8825864,90.389499,893cf105b97ffff,893cf1058b3ffff
I80SNH,23.82021363,90.44581331,23.79350785,90.41093937,893cf13b177ffff,893cf13b20bffff
I80SC8,23.8169624,90.42860225,23.73528771,90.41186124,893cf13b02fffff,893cf17651bffff
I81HMC,23.82030534,90.43217864,23.82671463,90.41916322,893cf13b153ffff,893cf13b0bbffff
I8169C,23.87472132,90.4002912,23.71447594,90.40842915,893cf1059cbffff,893cf17601bffff
I80TL3,23.82046693,90.43034609,23.79792776,90.44699601,893cf13b027ffff,893cf139593ffff
I81PHC,23.810605,90.430835,23.813581,90.425956,893cf13b383ffff,893cf13b067ffff
I823PT,23.82150808,90.44295219,23.7331581,90.4117232,893cf13b173ffff,893cf176557ffff
I81FQT,23.8761638,90.38977392,23.821976,90.45211,893cf1058abffff,893cf13b12fffff
I8212G,23.82509242,90.43729637,23.81503738,90.41433692,893cf13b11bffff,893cf13b057ffff
I8138K,23.8100327,90.44007808,23.76896502,90.37060317,893cf13b3a3ffff,893cf10c8c3ffff
I81RHT,23.86781648,90.40146735,23.76076545,90.44104367,893cf105b97ffff,893cf139053ffff
I82PL4,23.816086,90.426572,23.74769,90.38628,893cf13b02bffff,893cf10ca27ffff
I82LKF,23.878061,90.387281,23.73955195,90.37501607,893cf1058bbffff,893cf10ca73ffff
I82A3R,23.81984312,90.43146316,23.86718027,90.3940336,893cf13b027ffff,893cf10582bffff
I81HLG,23.86755671,90.38728684,23.75152064,90.36868692,893cf105873ffff,893cf10ca8bffff
I82NKD,23.8699586,90.37800805,23.81426197,90.42753607,893cf1058cfffff,893cf13b393ffff
I81TEB,23.87491698,90.39738208,23.88051998,90.38916238,893cf105837ffff,893cf1058b3ffff
I81KHA,23.8645096,90.3982687,23.81540906,90.42600977,893cf105b9bffff,893cf13b02bffff
I8285N,23.87321872,90.38476221,23.81023178,90.43117281,893cf105813ffff,893cf13b383ffff
I81SCE,23.7270495,90.3948386,23.81540906,90.42600977,893cf17640fffff,893cf13b02bffff
I826J4,23.79784104,90.44681679,23.75493566,90.41192997,893cf139593ffff,893cf10cb27ffff
I81PCL,23.86883421,90.39379388,23.87091678,90.39689035,893cf10582bffff,893cf105823ffff
I81151,23.86995862,90.40539837,23.745792,90.394964,893cf105943ffff,893cf10cb47ffff
I82IPH,23.876895,90.389896,23.79332757,90.40878712,893cf1058abffff,893cf13b20bffff
I81PR7,23.82367742,90.43465352,23.74081518,90.3827649,893cf13b1cfffff,893cf10ca67ffff
I82F1N,23.8150714,90.4278334,23.83312022,90.41787282,893cf13b393ffff,893cf13b543ffff
I826K5,23.820669,90.427368,23.7723408,90.4067685,893cf13b037ffff,893cf10c90fffff
I8292H,23.8655163,90.39508144,23.80467,90.41563,893cf105867ffff,893cf13b2a3ffff
I82T2I,23.88756073,90.39119214,23.7404027,90.37564614,893cf105d47ffff,893cf10ca73ffff
I80RFG,23.818816,90.433927,23.7357665,90.3858019,893cf13b15bffff,893cf17648bffff
I82EIQ,23.867931,90.400637,23.78113801,90.40180798,893cf105b97ffff,893cf10c98fffff
I82DQF,23.82339179,90.43425903,23.7313984,90.4214394,893cf13b1cfffff,893cf176563ffff
I8138F,23.8873155,90.3872993,23.79033663,90.4204376,893cf105d43ffff,893cf139493ffff
I814KL,23.82411141,90.44580758,23.752118,90.425809,893cf13b13bffff,893cf139663ffff
I81CTJ,23.81540877,90.42930097,23.7507309,90.3921068,893cf13b02fffff,893cf10cbcfffff
I81MBT,23.877571,90.400145,23.73572015,90.4153055,893cf1059c3ffff,893cf17650bffff
I81TFP,23.8776074,90.4000884,23.7277359,90.4106915,893cf1059c3ffff,893cf17654bffff
I815C6,23.8223734,90.43969487,23.7834997,90.4167128,893cf13b10bffff,893cf1394d3ffff
I81EAD,23.86785174,90.40145125,23.76252491,90.43621733,893cf105b97ffff,893cf1390cbffff
I81KBD,23.87486296,90.39663132,23.85244,90.356522,893cf105837ffff,893cf10ed87ffff
I81PF8,23.8156222,90.4278262,23.86401,90.39414,893cf13b02fffff,893cf105867ffff
I82D6J,23.818793,90.42628,23.88049617,90.38665898,893cf13b023ffff,893cf105887ffff
I819AM,23.8672511,90.38901418,23.79329,90.40227,893cf105873ffff,893cf13b253ffff
I82336,23.82097705,90.4424163,23.87118059,90.40733063,893cf13b173ffff,893cf105943ffff
I81T8B,23.81060406,90.43066889,23.761156,90.370516,893cf13b383ffff,893cf10c85bffff
I81FH5,23.809956,90.430887,23.7955829,90.42982,893cf13b383ffff,893cf13b343ffff
I814HB,23.81906005,90.42754791,23.74524297,90.38193797,893cf13b023ffff,893cf10ca23ffff
I82GA9,23.873454,90.39052594,23.8182957,90.44195421,893cf105807ffff,893cf13b17bffff
I82H3D,23.874064,90.379874,23.81446164,90.43773785,893cf1058c7ffff,893cf13b3b3ffff
I81RGE,23.8665919,90.3896356,23.79864203,90.43133017,893cf105873ffff,893cf13b357ffff
I82PGP,23.869255,90.378802,23.82891,90.42019,893cf1058cfffff,893cf13b0b3ffff
I82K3R,23.88756073,90.39119214,23.7543514,90.3693509,893cf105d47ffff,893cf10ca83ffff
I811MT,23.86524957,90.40220998,23.81036705,90.43092839,893cf105b87ffff,893cf13b383ffff
I81ITO,23.86770579,90.38021185,23.76488135,90.38966195,893cf105853ffff,893cf10c82bffff
I82ALS,23.816086,90.426572,23.7303865,90.4116205,893cf13b02bffff,893cf176543ffff
I81518,23.88589717,90.38835738,23.803912,90.42174,893cf105d43ffff,893cf13b3dbffff
I817N7,23.87998846,90.38850443,23.86098906,90.40062657,893cf1058b3ffff,893cf105b8bffff
I8289T,23.79714342,90.44946405,23.819061,90.4335772,893cf139583ffff,893cf13b153ffff
I82I80,23.819977,90.434631,23.802501,90.360202,893cf13b153ffff,893cf10ebcfffff
I819RD,23.81766111,90.4283575,23.75353,90.37038,893cf13b02fffff,893cf10ca83ffff
I829ET,23.82523233,90.43618184,23.77015229,90.40844247,893cf13b11bffff,893cf10c977ffff
I82SR8,23.8214865,90.42976432,23.73974622,90.4205982,893cf13b1cbffff,893cf176507ffff
I81NC7,23.8724268,90.38818873,23.81023178,90.43117281,893cf105803ffff,893cf13b383ffff
I81NBL,23.87409465,90.38263053,23.78859806,90.40438693,893cf105813ffff,893cf13b243ffff
I8261A,23.88689686,90.38848076,23.777544,90.418787,893cf105d43ffff,893cf1394cbffff
I82SMQ,23.87559927,90.39527829,23.80956001,90.42755719,893cf1058afffff,893cf13b39bffff
I81P34,23.812949,90.428476,23.86156205,90.39903702,893cf13b393ffff,893cf105b8bffff
I80S7L,23.87562566,90.38764103,23.866105,90.407192,893cf105817ffff,893cf105bb3ffff
I82231,23.86755671,90.38728684,23.83814886,90.37537113,893cf105873ffff,893cf105a4bffff
I81PJF,23.816086,90.426572,23.76825548,90.36127363,893cf13b02bffff,893cf10cea3ffff
I8164Q,23.82658643,90.44162136,23.87137886,90.40020034,893cf13b103ffff,893cf105827ffff
I820J6,23.8645278,90.38601145,23.86105145,90.40326461,893cf105847ffff,893cf105b8fffff
I81KDI,23.861955,90.39518528,23.79733057,90.4250624,893cf10586fffff,893cf13b227ffff
I82OTG,23.86786645,90.40078674,23.72385007,90.43529402,893cf105b97ffff,893cf176117ffff
I818N4,23.81770739,90.44323765,23.750459,90.392322,893cf13b17bffff,893cf10cbcfffff
I81ED7,23.861527,90.393585,23.81453288,90.42121937,893cf10586fffff,893cf13b077ffff
I81EDB,23.81593211,90.44102661,23.73846973,90.40975909,893cf13b17bffff,893cf1765c7ffff
I81TAA,23.874521,90.400914,23.81453288,90.42121937,893cf1059cbffff,893cf13b077ffff
I82IQ4,23.815729,90.428094,23.7943543,90.4496532,893cf13b02fffff,893cf139583ffff
I829L4,23.809956,90.430887,23.7353663,90.4364772,893cf13b383ffff,893cf13924fffff
I82SAF,23.816086,90.426572,23.75037329,90.37469454,893cf13b02bffff,893cf10ca17ffff
I82RIF,23.8195284,90.4389823,23.85598,90.402149,893cf13b147ffff,893cf105b1bffff
I81T83,23.816086,90.426572,23.86501727,90.40315632,893cf13b02bffff,893cf105b87ffff
I81AHF,23.87809308,90.40063127,23.83115282,90.46288155,893cf1059c3ffff,893cf13841bffff
I81IP9,23.86354971,90.39062485,23.77819,90.41269,893cf105863ffff,893cf10c933ffff
I81F39,23.816086,90.426572,23.79164139,90.42324856,893cf13b02bffff,893cf139493ffff
I825L8,23.86960684,90.38957082,23.850123,90.40777,893cf10580fffff,893cf105b73ffff
I81253,23.82382517,90.43475322,23.7345361,90.4326948,893cf13b1cfffff,893cf13925bffff
I819RH,23.87406859,90.40714022,23.80402805,90.36073997,893cf105957ffff,893cf10ebcfffff
I81BB8,23.86000578,90.34864157,23.87624201,90.36132447,893cf105337ffff,893cf105c4bffff
I81JB6,23.83223421,90.4162205,23.8199839,90.44173367,893cf13b54bffff,893cf13b173ffff
I82LR3,23.78926931,90.38460463,23.78175,90.41651,893cf10cd1bffff,893cf1394dbffff
I84639,23.76099958,90.3860309,23.77465354,90.36542925,893cf10c863ffff,893cf10cc63ffff
I83JHK,23.7619898,90.38811196,23.73955195,90.37501607,893cf10c867ffff,893cf10ca73ffff
I7TSLI,23.82861524,90.42016033,23.81431,90.39811,893cf13b0b3ffff,893cf13b633ffff
I815LO,23.79843218,90.38303554,23.81637349,90.36569741,893cf10cd83ffff,893cf10eb97ffff
I82878,23.77846594,90.39448705,23.78971069,90.41968748,893cf10c9d7ffff,893cf13b267ffff
I837IM,23.77601902,90.39033651,23.73946018,90.38620256,893cf10c8a7ffff,893cf176493ffff
I8129A,23.85590775,90.35507251,23.87042105,90.39070042,893cf105e4bffff,893cf10580fffff
I84A0O,23.83150835,90.42422704,23.76134878,90.41913707,893cf13b57bffff,893cf139613ffff
I847SM,23.7755594,90.39016519,23.700885,90.433943,893cf10c8a7ffff,893cf176333ffff
I7TSK4,23.83553352,90.42136565,23.84345,90.40159,893cf13b547ffff,893cf13b4b3ffff
I81QCG,23.746416,90.412317,23.76484669,90.35821977,893cf176583ffff,893cf10ce17ffff
I83PCH,23.829365,90.419662,23.87338643,90.37964625,893cf13b0b3ffff,893cf1058c7ffff
I82S54,23.85780517,90.35244361,23.87028,90.39721,893cf105e5bffff,893cf105823ffff
I82JS8,23.82775097,90.35236649,23.776361,90.363053,893cf10e8bbffff,893cf10cc7bffff
I834OP,23.83521976,90.41660765,23.771681,90.355825,893cf13b553ffff,893cf10cc4bffff
I80A7M,23.78142815,90.42276375,23.83637566,90.41796528,893cf1394c7ffff,893cf13b557ffff
I81DND,23.830895,90.428398,23.8692836,90.3787467,893cf13b56fffff,893cf1058cfffff
I80HQA,23.7961486,90.4052034,23.88104794,90.40423173,893cf13b2cfffff,893cf1059c7ffff
I819HA,23.770548,90.350742,23.75216958,90.38543165,893cf10ce83ffff,893cf10cbdbffff
I8267K,23.770069,90.356024,23.790167,90.410273,893cf10ce87ffff,893cf13b247ffff
I829PI,23.80172437,90.38218126,23.82218059,90.36492292,893cf10cd97ffff,893cf10e953ffff
I81EP7,23.83289142,90.42265615,23.8197419,90.43360323,893cf13b57bffff,893cf13b153ffff
I81N7E,23.83452898,90.42010616,23.80467,90.41563,893cf13b547ffff,893cf13b2a3ffff
I822NS,23.7770434,90.3953908,23.7253342,90.4217908,893cf10c9d7ffff,893cf1761d3ffff
I82K7N,23.83220569,90.41774534,23.79004526,90.41101111,893cf13b54bffff,893cf13b27bffff
I825JG,23.73827652,90.39636177,23.76956089,90.35852954,893cf1764a3ffff,893cf10ceb3ffff
I82CD6,23.75420262,90.41479061,23.7329993,90.40406,893cf139653ffff,893cf176437ffff
I82HLT,23.87317427,90.36630291,23.85181997,90.40819667,893cf105ea3ffff,893cf105b73ffff
I82E67,23.77263812,90.35483479,23.8063849,90.369018,893cf10cc4bffff,893cf10eb03ffff
I82940,23.77829131,90.36291998,23.7420228,90.38297766,893cf10cc73ffff,893cf10ca2bffff
I822T6,23.7593852,90.35440262,23.744667,90.37385,893cf10ce0bffff,893cf10ca03ffff
I826D0,23.7762568,90.36247171,23.752291,90.385515,893cf10cc7bffff,893cf10cbdbffff
I82B9H,23.78845019,90.38983829,23.76396447,90.38931868,893cf10cd0fffff,893cf10c82bffff
I83LDS,23.76510065,90.38116436,23.80933568,90.43159867,893cf10c80fffff,893cf13b38fffff
I81M0O,23.829365,90.419662,23.79863462,90.41513952,893cf13b0b3ffff,893cf13b207ffff
I8183S,23.82634352,90.42899352,23.85796983,90.4064177,893cf13b1dbffff,893cf105b17ffff
I82MQP,23.78926931,90.38460463,23.78175,90.41651,893cf10cd1bffff,893cf1394dbffff
I823H2,23.87860725,90.3756712,23.7745671,90.36944181,893cf105c6fffff,893cf10cc6fffff
I8426S,23.82497086,90.42231113,23.736285,90.428698,893cf13b0a3ffff,893cf17652fffff
I83LLK,23.77352209,90.35295088,23.71152042,90.4184167,893cf10ce97ffff,893cf17602bffff
I835C9,23.79528839,90.38284577,23.74967506,90.40544298,893cf10cd8fffff,893cf10cb2bffff
I82K26,23.83220569,90.41774534,23.79004526,90.41101111,893cf13b54bffff,893cf13b27bffff
I82H0M,23.76005538,90.36747672,23.71254473,90.4116128,893cf10ce2fffff,893cf17600fffff
I825RJ,23.7542493,90.3548829,23.72776208,90.41730449,893cf10ce47ffff,893cf17657bffff
I81NGN,23.75962118,90.36602899,23.87959806,90.41775203,893cf10ce2fffff,893cf105933ffff
I8202L,23.74320163,90.40773131,23.7779,90.41633,893cf17659bffff,893cf10c937ffff
I820OF,23.75919648,90.36229402,23.790733,90.403683,893cf10ce3bffff,893cf13b253ffff
I81R44,23.79266114,90.38706824,23.80873,90.36837,893cf10cd17ffff,893cf10eb17ffff
I822FS,23.79378058,90.38802646,23.8152751,90.41386988,893cf10cd17ffff,893cf13b057ffff
I849TL,23.77649939,90.3629753,23.76400993,90.34642648,893cf10cc7bffff,893cf10ced7ffff
I81KKB,23.77065231,90.34547556,23.7754977,90.3660965,893cf10c167ffff,893cf10cc63ffff
I82FAA,23.76005538,90.36747672,23.71254473,90.4116128,893cf10ce2fffff,893cf17600fffff
I82QNL,23.73517626,90.40394783,23.750719,90.39059147,893cf1765dbffff,893cf10cbcfffff
I82KBT,23.83220569,90.41774534,23.79004526,90.41101111,893cf13b54bffff,893cf13b27bffff
I82167,23.74631292,90.41139755,23.743402,90.366382,893cf176583ffff,893cf10cacfffff
I7TSQC,23.82887471,90.42022135,23.81121,90.39236,893cf13b0b3ffff,893cf13b603ffff
I82KEF,23.7454366,90.3716481,23.738548,90.409052,893cf10ca1bffff,893cf1765c7ffff
I7TSH8,23.77572539,90.35175964,23.78201232,90.35187867,893cf10cc5bffff,893cf10cccbffff
I821MJ,23.75928363,90.35431813,23.744667,90.37385,893cf10ce0bffff,893cf10ca03ffff
I82820,23.83126753,90.41477077,23.7528911,90.38175416,893cf13b55bffff,893cf10caafffff
I810P6,23.80830298,90.36685076,23.76501197,90.43241501,893cf10eb13ffff,893cf1390dbffff
I81M9M,23.77967688,90.36189001,23.76561945,90.42689728,893cf10cc0bffff,893cf1396a3ffff
I81S0J,23.80603643,90.38318273,23.81438282,90.45310054,893cf13b653ffff,893cf13868bffff
I8200A,23.788047,90.376681,23.69380732,90.43467659,893cf10cdcbffff,893cf176367ffff
I81825,23.75667683,90.37473779,23.77041857,90.40610136,893cf10c84bffff,893cf10c973ffff
I83BO3,23.7739884,90.3662383,23.752034,90.417206,893cf10cc6bffff,893cf139643ffff
I80AAG,23.7890699,90.42530011,23.81748,90.40599,893cf139483ffff,893cf13b0cbffff
I81QGD,23.746416,90.412317,23.76484669,90.35821977,893cf176583ffff,893cf10ce17ffff
I82NG5,23.8601067,90.39861649,23.80937873,90.36563035,893cf105b8bffff,893cf10eb13ffff
I81CQA,23.8537289,90.35579722,23.73045659,90.41077842,893cf105e4bffff,893cf176543ffff
I81HGS,23.73491327,90.41056875,23.76724741,90.42649905,893cf1765cfffff,893cf1396a3ffff
I81FS8,23.76895131,90.37010287,23.7387093,90.3801414,893cf10c8c3ffff,893cf10ca67ffff
I83SEQ,23.76855447,90.35240706,23.71310588,90.43081691,893cf10ce83ffff,893cf17614fffff
I81QOA,23.823724,90.372594,23.85181997,90.40819667,893cf10e90bffff,893cf105b73ffff
I827M9,23.83372869,90.41507252,23.75175057,90.36739372,893cf13b55bffff,893cf10ca9bffff
I82DD8,23.768441,90.368035,23.81326724,90.36035243,893cf10c8dbffff,893cf10eb9bffff
I83LQF,23.75879848,90.37937365,23.78206,90.40362,893cf10c87bffff,893cf10c987ffff
I82Q6E,23.82916941,90.41921737,23.741612,90.367587,893cf13b0b3ffff,893cf10ca53ffff
I8486P,23.77589323,90.36322035,23.7478617,90.4045616,893cf10cc7bffff,893cf10cb77ffff
I82OIT,23.77593587,90.39201222,23.78750128,90.42040542,893cf10c9d3ffff,893cf13949bffff
I80Q57,23.79717872,90.40712211,23.80846118,90.38370008,893cf13b21bffff,893cf13b653ffff
I809C0,23.78156041,90.422205,23.79291,90.404869,893cf1394c7ffff,893cf13b257ffff
I8460G,23.7714142,90.3566115,23.76593711,90.4411057,893cf10ceb3ffff,893cf1390c7ffff
I81E85,23.89403121,90.3860708,23.77778027,90.36169417,893cf105dc7ffff,893cf10cc47ffff
I8187L,23.77392894,90.35072867,23.75279781,90.38120259,893cf10c12fffff,893cf10caafffff
I81DE4,23.7393464,90.4105249,23.75857261,90.42121188,893cf1765c7ffff,893cf139603ffff
I82QEM,23.83191955,90.41868109,23.86264703,90.39118275,893cf13b54fffff,893cf105863ffff
I823CK,23.7937769,90.38802445,23.8152751,90.41386988,893cf10cd17ffff,893cf13b057ffff
I81F3D,23.83279299,90.35529546,23.85181997,90.40819667,893cf10e8b7ffff,893cf105b73ffff
I84642,23.7686476,90.3555248,23.775034,90.367377,893cf10ce87ffff,893cf10cc63ffff
I82C3L,23.74622468,90.40276319,23.75979885,90.4304409,893cf10cb63ffff,893cf139623ffff
I81HPO,23.74515783,90.4104786,23.7646882,90.3578912,893cf176583ffff,893cf10ce17ffff
I804A8,23.7909949,90.4232328,23.81540906,90.42600977,893cf139493ffff,893cf13b02bffff
I82KD3,23.7482731,90.4033827,23.86757454,90.40678612,893cf10cb77ffff,893cf10594bffff
I823T4,23.7785791,90.36498394,23.75561337,90.37275243,893cf10cc73ffff,893cf10ca87ffff
I848F5,23.77649939,90.3629753,23.76091213,90.43214913,893cf10cc7bffff,893cf139623ffff
I820MN,23.80524849,90.35184927,23.77654,90.42566,893cf10eaafffff,893cf139457ffff
I8163K,23.79843218,90.38303554,23.81637349,90.36569741,893cf10cd83ffff,893cf10eb97ffff
I847G7,23.82880938,90.419067,23.81381292,90.43575469,893cf13b0b3ffff,893cf13b14bffff
I847O5,23.8351195,90.41474126,23.84798536,90.40565126,893cf13b553ffff,893cf105b7bffff
I81B69,23.79375235,90.38803183,23.78080809,90.40546384,893cf10cd17ffff,893cf10c9bbffff
I822NC,23.77421613,90.36399789,23.82494434,90.36804736,893cf10cc7bffff,893cf10e9cfffff
I842SK,23.7787457,90.36239091,23.78547,90.36729,893cf10cc73ffff,893cf10cc33ffff
I82HLM,23.7494992,90.4063886,23.872323,90.39158,893cf10cb2bffff,893cf105807ffff
I827R0,23.76895131,90.37010287,23.79827992,90.35002157,893cf10c8c3ffff,893cf10ea3bffff
I8336G,23.77816368,90.39694514,23.76252491,90.43621733,893cf10c9d7ffff,893cf1390cbffff
I81EJL,23.7627824,90.38892031,23.732436,90.42532,893cf10c867ffff,893cf17652bffff
I80B5H,23.78142815,90.42276375,23.83637566,90.41796528,893cf1394c7ffff,893cf13b557ffff
I83IO1,23.76470819,90.38958047,23.85808675,90.40047659,893cf10c82bffff,893cf105bc7ffff
I81KJ6,23.792994,90.397479,23.7361916,90.4132414,893cf10cd37ffff,893cf17651bffff
I82E31,23.761597,90.361872,23.79223804,90.39861712,893cf10ce3bffff,893cf10cd27ffff
I81LLC,23.73768903,90.40881959,23.79241,90.4183,893cf1765c7ffff,893cf13b22bffff
I82IFB,23.752674,90.3543386,23.7355363,90.4307876,893cf10ce4fffff,893cf13925bffff
I83182,23.76970327,90.35514962,23.7316494,90.4210134,893cf10ce87ffff,893cf176577ffff
I82GRQ,23.76432832,90.38717821,23.7731585,90.36790319,893cf10c82bffff,893cf10cc6fffff
I83F1K,23.76770575,90.35016675,23.82896,90.41979,893cf10ce83ffff,893cf13b0b3ffff
I82O2E,23.76633447,90.37213773,23.72602709,90.38553033,893cf10c8cfffff,893cf176453ffff
I81EMM,23.76610311,90.38309656,23.76540083,90.40706829,893cf10c80fffff,893cf10c96bffff
I82C2H,23.770398,90.354726,23.79278032,90.40929961,893cf10ce87ffff,893cf13b20bffff
I82F5D,23.77263812,90.35483479,23.8063849,90.369018,893cf10cc4bffff,893cf10eb03ffff
I83E81,23.76484719,90.38953084,23.81851901,90.35523076,893cf10c82bffff,893cf10e83bffff
I83JL1,23.834653,90.418074,23.8211607,90.4229029,893cf13b543ffff,893cf13b033ffff
I82I2E,23.77814109,90.36266766,23.78075205,90.41365956,893cf10cc73ffff,893cf10c9afffff
I83G6P,23.76485856,90.38949914,23.81109415,90.3565882,893cf10c82bffff,893cf10e86fffff
I81OJQ,23.73669154,90.40875491,23.77266822,90.40089878,893cf1765cfffff,893cf10c91bffff
I828G0,23.8246141,90.4179346,23.814533,90.421219,893cf13b0bbffff,893cf13b077ffff
I7TSJ6,23.82901604,90.41972757,23.72175286,90.41750638,893cf13b0b3ffff,893cf1760afffff
I81CKE,23.77344957,90.36005458,23.7654133,90.404353,893cf10cc4fffff,893cf10c97bffff
I80T57,23.73833383,90.40554766,23.71270835,90.41148406,893cf1765c3ffff,893cf17600fffff
I838F6,23.83117079,90.42469293,23.870965,90.39113501,893cf13b57bffff,893cf10583bffff
I81LE1,23.82969734,90.4175383,23.81536735,90.42631286,893cf13b54bffff,893cf13b02bffff
I843CQ,23.77590111,90.36308387,23.77146,90.351828,893cf10cc7bffff,893cf10ce97ffff
I80F1F,23.79639768,90.40735546,23.71970861,90.41907839,893cf13b21bffff,893cf1760afffff
I82T78,23.77397371,90.36079505,23.81536735,90.42631286,893cf10cc4fffff,893cf13b02bffff
I81CDF,23.77879786,90.39557118,23.75107135,90.39331465,893cf10c9d7ffff,893cf10cb1bffff
I81LOO,23.76113583,90.36898345,23.80453733,90.41376226,893cf10ce27ffff,893cf13b2bbffff
I82B88,23.860087,90.399203,23.7491437,90.4202646,893cf105b8bffff,893cf13964fffff
I82J59,23.83581904,90.41699063,23.8031196,90.4154951,893cf13b553ffff,893cf13b2a3ffff
I81A1R,23.76032879,90.35807289,23.83722577,90.3660994,893cf10ce0fffff,893cf10e993ffff
I81EI8,23.78254616,90.37151411,23.77915047,90.35577445,893cf10cc23ffff,893cf10cc57ffff
I822GP,23.76078846,90.35390038,23.75152064,90.36868692,893cf10ce1bffff,893cf10ca8bffff
I813SI,23.82136105,90.35328917,23.82855728,90.41693699,893cf10e807ffff,893cf13b087ffff
I81O5M,23.83439665,90.42224307,23.81338,90.37325,893cf13b547ffff,893cf10eba3ffff
I82PME,23.770497,90.381229,23.81338,90.37325,893cf10c817ffff,893cf10eba3ffff
I81G2G,23.72952233,90.39185102,23.739982,90.375699,893cf176403ffff,893cf10ca73ffff
I846QN,23.82813189,90.41813359,23.7363184,90.4285942,893cf13b0b3ffff,893cf17652fffff
I81N80,23.87481452,90.3687055,23.733351,90.383646,893cf105eb7ffff,893cf1764d7ffff
I82CHR,23.82880589,90.42423695,23.76221962,90.35900334,893cf13b0b7ffff,893cf10ce07ffff
I83COJ,23.82538783,90.42997453,23.7589059,90.383926,893cf13b1dbffff,893cf10c86bffff
I82PLD,23.771586,90.37999928,23.80493136,90.41363459,893cf10c817ffff,893cf13b2b3ffff
I7TSIK,23.77572539,90.35175964,23.78313492,90.34716167,893cf10cc5bffff,893cf10ccdbffff
I82CB6,23.74183,90.4097,23.79023258,90.40827616,893cf17658bffff,893cf13b247ffff
I83RFQ,23.77777985,90.39544042,23.76427565,90.42344205,893cf10c9d7ffff,893cf139617ffff
I80DG5,23.78902388,90.4070678,23.738288,90.408972,893cf13b24fffff,893cf1765c7ffff
I83670,23.76069273,90.38380131,23.817128,90.431448,893cf10c863ffff,893cf13b15bffff
