hashed_id,estimated_pickup_latitude,estimated_pickup_longitude,estimated_dropoff_latitude,estimated_dropoff_longitude
IA4HQH,23.73901302,90.38538683,23.74653940,90.40264010
IA4HIC,23.81608600,90.42657200,23.76604900,90.36471700
IA3CNE,23.76804354,90.42539705,23.75424088,90.36068568
IA3PLT,23.74479800,90.38247500,23.78846000,90.40059000
IA200E,23.73809200,90.40917100,23.71648100,90.42329280
IA3OJ8,23.74591800,90.37370900,23.75289110,90.38175416
IA17P4,23.74764900,90.41238000,23.72271040,90.41037555
IA315D,23.76126194,90.36039267,23.75326431,90.37897268
IA4D3B,23.79065661,90.41243825,23.76294900,90.35565700
IA3ROK,23.78098543,90.40118571,23.73943751,90.39642961
IA49OL,23.79008415,90.40598821,23.79786900,90.38004100
IA1TTQ,23.81165900,90.42131700,23.76031100,90.43078100
IA1L9M,23.74269700,90.42187600,23.78852815,90.42497328
IA36FC,23.73872600,90.37871100,23.75785918,90.42703986
IA4M2C,23.73954700,90.36986600,23.71250875,90.42816675
IA1K03,23.74403332,90.40795997,23.75424980,90.39051756
IA1OON,23.81251600,90.42127800,23.69380732,90.43467659
IA135I,23.81779009,90.44004444,23.77852056,90.37945686
IA139M,23.82047618,90.44060413,23.85133793,90.40753350
IA0MKM,23.75302100,90.43123900,23.78725000,90.40205000
IA0N4I,23.73532600,90.43081300,23.72607620,90.39164210
IA4R0C,23.79825300,90.41276300,23.76137051,90.43164116
IA4NM0,23.75688181,90.39962500,23.82896000,90.41979000
IA3NF1,23.78705274,90.40274475,23.73824191,90.37721275
IA35OK,23.73423406,90.40101137,23.75280808,90.43207545
IA2BNA,23.73211760,90.41901613,23.73033774,90.44639362
IA1MKA,23.76103763,90.41771717,23.74982600,90.38967600
IA0IP3,23.79370235,90.41106295,23.73542103,90.36972089
IA26TF,23.72388894,90.40024459,23.82131945,90.43790175
IA0F26,23.79483700,90.38788400,23.75807570,90.38833940
IA3OKS,23.78141200,90.41658200,23.73488100,90.34165300
IA27R2,23.73965016,90.38305130,23.79996785,90.41470874
IA0I96,23.70587410,90.42385004,23.77140000,90.42408000
IA0IA3,23.76349583,90.41505307,23.75207108,90.39410612
IA24F9,23.74807100,90.39761100,23.76931915,90.40493045
IA1EP6,23.73753900,90.41358055,23.76338010,90.36211460
IA1J8B,23.76490887,90.35542756,23.76656826,90.38310380
IA308S,23.76146144,90.42398107,23.75610914,90.36823306
IA4DME,23.75378151,90.39235555,23.80896000,90.43087000
IA4AB6,23.77037500,90.40618600,23.75171517,90.36679629
IA1STJ,23.81599621,90.42467717,23.76063985,90.36069300
IA2210,23.70635607,90.41048661,23.77025365,90.34922724
IA1K7A,23.71540200,90.41933100,23.76767110,90.42326034
IA1G8M,23.74707058,90.36724967,23.72966000,90.41333700
IA0FT4,23.75549530,90.37637070,23.72592400,90.39690900
IA2562,23.76813870,90.42540673,23.78081903,90.41689562
IA4ES6,23.71161400,90.41837500,23.76328400,90.42700400
IA4LO1,23.74173566,90.39452145,23.78292960,90.35216060
IA3ED5,23.79223100,90.40640400,23.81646336,90.41561231
IA16H3,23.75276791,90.33791006,23.79382830,90.40371430
IA35N5,23.75931369,90.42205477,23.73260210,90.39563706
IA48L2,23.76849600,90.36280000,23.86620300,90.40129200
IA28AK,23.78127475,90.40237796,23.72768179,90.41199703
IA41B1,23.77103830,90.42508721,23.73164900,90.42101300
IA2IBT,23.74404275,90.41030138,23.79552461,90.35322746
IA1GRT,23.75310710,90.39267570,23.78407980,90.42182490
IA0SK9,23.72752130,90.40634940,23.74386600,90.40355400
IA4QTL,23.74434200,90.37261500,23.78820000,90.41445000
IA4J6R,23.75268711,90.38159790,23.78953000,90.41971400
IA4NBO,23.74006417,90.41959640,23.73297602,90.39099271
IA1RLN,23.72748475,90.41484754,23.73899520,90.38720370
IA412S,23.71474344,90.40854067,23.73883559,90.38614634
IA3TM4,23.80759655,90.42809498,23.83637567,90.41796535
IA4O78,23.73853550,90.40988860,23.69694000,90.50241300
IA3LMD,23.73637500,90.38612600,23.74566100,90.41191500
IA4LOO,23.77315389,90.36708713,23.87288550,90.41647435
IA0K5C,23.75369436,90.38814984,23.72653249,90.42161567
IA0PGM,23.75040402,90.42420778,23.70618700,90.41161100
IA18R6,23.73129313,90.38052332,23.76856300,90.40453100
IA3BGI,23.72029000,90.38963900,23.76032940,90.34913780
IA3GO2,23.78500671,90.41598581,23.74911202,90.40782773
IA0P1S,23.76853084,90.35594221,23.79377900,90.40445500
IA2ENT,23.75550683,90.45249134,23.73419290,90.39053680
IA2MIS,23.72350597,90.38025945,23.73368265,90.41043170
IA4NKG,23.78032400,90.41659310,23.75922400,90.36397700
IA179P,23.70221263,90.43985110,23.72336530,90.40530990
IA15G4,23.75836305,90.41286439,23.81142000,90.39357000
IA3DKG,23.81473166,90.42509279,23.76810520,90.42217950
IA25N3,23.73948504,90.39592020,23.74093700,90.42810600
IA14O1,23.76413807,90.42135928,23.72530391,90.37470598
IA3ECD,23.73068849,90.39796337,23.80467000,90.41563000
IA313D,23.76069886,90.34823187,23.74886930,90.41141566
IA29LH,23.80657385,90.36967915,23.71250875,90.42816675
IA3E7B,23.74242211,90.40452942,23.79756424,90.38705032
IA1L4S,23.75464400,90.41103900,23.74333789,90.39220568
IA2RHS,23.73007900,90.40734800,23.73955195,90.37501607
IA37OH,23.77196555,90.42555057,23.75834370,90.37385700
IA41GT,23.72512013,90.39937271,23.78907000,90.42530000
IA155F,23.76392788,90.42625934,23.79881490,90.38792350
IA26A1,23.70444487,90.41202217,23.75207108,90.39410612
IA0QHG,23.77301061,90.40570389,23.72934667,90.40649295
IA1NBE,23.81608600,90.42657200,23.75494918,90.38911908
IA1ATP,23.74936645,90.41256029,23.79657650,90.43715716
IA0N0R,23.75426668,90.40910929,23.81046490,90.41984718
IA3SGK,23.73702639,90.41027639,23.74578967,90.34983918
IA2TJC,23.73953000,90.37202400,23.75389000,90.41864500
IA26I9,23.71003830,90.40647972,23.74264900,90.43073800
IA1AFM,23.79167600,90.36933200,23.74102270,90.36518940
IA0L3L,23.81920882,90.43012440,23.77793200,90.39595400
IA27J0,23.75753053,90.38144097,23.70180750,90.45672930
IA4OGN,23.76326561,90.42036921,23.75351700,90.38607220
IA1A7K,23.73004706,90.41138666,23.75490804,90.37369039
IA4O6R,23.72167100,90.42056900,23.81424744,90.41696957
IA1M4G,23.69633400,90.42468300,23.73370708,90.38245283
IA2HM7,23.75813382,90.38297251,23.82132721,90.43788910
IA2HQI,23.73973425,90.38843282,23.78096000,90.42155000
IA4PS5,23.74746518,90.38102008,23.79625000,90.36520000
IA0Q49,23.74817600,90.43328100,23.73824200,90.37721300
IA2F0T,23.82526440,90.43263852,23.78726200,90.42047000
IA3B0M,23.74266040,90.39442080,23.69959180,90.45731460
IA4Q1H,23.73911500,90.38858500,23.76961367,90.38923178
IA1EO2,23.75403315,90.35942506,23.70818553,90.41446281
IA34PN,23.71498170,90.40851384,23.74756000,90.37001000
IA09MT,23.76546549,90.36377259,23.79902000,90.40347000
IA2Q2H,23.73613700,90.41432800,23.70583743,90.40946024
IA1GNR,23.73615935,90.40995251,23.69705072,90.50226241
IA21TE,23.75724700,90.36182700,23.90804000,90.39356000
IA4D7S,23.70924860,90.40910700,23.75650900,90.38765500
IA3BO3,23.73946800,90.41013200,23.76187749,90.35320535
IA40KC,23.81402548,90.42106122,23.80982258,90.36973950
IA2C0F,23.78682725,90.36121275,23.73820327,90.34212263
IA1G5H,23.78717200,90.42549500,23.73623832,90.41340408
IA0TM9,23.71945286,90.42862931,23.74348000,90.37362000
IA34KG,23.75164136,90.41410759,23.73395080,90.39288691
IA1O63,23.76249500,90.38911700,23.78373100,90.39629000
IA35K8,23.72444300,90.40530500,23.81262700,90.42097100
IA2IRI,23.75242881,90.41692760,23.77138940,90.35684870
IA3SJR,23.80159900,90.42390900,23.79497120,90.40426383
IA48JG,23.73745391,90.37722185,23.70922690,90.41234950
IA4611,23.82460114,90.42210594,23.71383861,90.40569719
IA1L90,23.73249300,90.39569700,23.78477000,90.39973000
IA208G,23.82112600,90.43385500,23.78667109,90.40046051
IA19TH,23.79867330,90.40666211,23.75431486,90.43812811
IA3472,23.81518000,90.42819300,23.79033200,90.38873790
IA2D68,23.73635447,90.43326527,23.81877300,90.42181400
IA2LOA,23.81994341,90.42966742,23.77255792,90.39842987
IA4MSK,23.73641500,90.42846500,23.72260270,90.40029786
IA3OJE,23.77541182,90.42255722,23.73706000,90.41247100
IA2N60,23.71654000,90.39671500,23.77407600,90.42785300
IA458B,23.74832605,90.40074720,23.72487400,90.39770900
IA4NAL,23.78344150,90.41840320,23.79671900,90.38872500
IA3ET4,23.75471700,90.38888700,23.73303136,90.38697620
IA0O4T,23.73400295,90.42970799,23.79873402,90.41198894
IA0IDD,23.76357899,90.42940456,23.81540906,90.42600977
IA3HC6,23.82422977,90.42935608,23.83600600,90.37058800
IA1A5I,23.72667585,90.41222824,23.70866165,90.47019890
IA2B5K,23.78782800,90.43212900,23.79716000,90.37265000
IA1NHI,23.78632104,90.36359053,23.79805790,90.44974477
IA0JSN,23.76496231,90.34069105,23.75107149,90.39331477
IA4RII,23.74312160,90.38405040,23.79518000,90.42400000
IA23SB,23.74383600,90.42412400,23.74567368,90.38541127
IA2LRC,23.74363988,90.37338361,23.86420000,90.39954200
IA2PGM,23.73916125,90.34213621,23.75908800,90.38705700
IA3B4E,23.76108427,90.41225955,23.77842900,90.42116300
IA40RT,23.75246800,90.38082000,23.71759153,90.40864259
IA1GLG,23.75797824,90.44168472,23.75304000,90.37997000
IA2SDJ,23.79529207,90.41535113,23.77787803,90.36143404
IA4OPT,23.73166600,90.42572000,23.77552135,90.42293172
IA4JR1,23.81509550,90.42923300,23.76598705,90.40760990
IA4RH8,23.82698330,90.36930766,23.73594100,90.41246400
IA42B9,23.75062100,90.38984400,23.73964800,90.37183600
IA48MD,23.73530500,90.38433700,23.75650900,90.38765500
IA0MFH,23.74652767,90.40741222,23.71360347,90.40274341
IA4K7M,23.81608600,90.42657200,23.78790877,90.42989988
IA2TA0,23.79171025,90.42248279,23.79238442,90.40471550
IA45EH,23.80756800,90.41817500,23.79451000,90.37936000
IA3B7S,23.73031833,90.41507889,23.72604310,90.37336350
IA2MJT,23.75091570,90.38999470,23.82020110,90.42037010
IA2B43,23.76943481,90.40478033,23.83556200,90.41847300
IA4I3L,23.79231754,90.39852563,23.81603000,90.39493200
IA33DK,23.78041937,90.36837760,23.73335100,90.38364600
IA1B4C,23.73749824,90.41171575,23.72270800,90.40998600
IA0TNA,23.72170287,90.40451467,23.77812000,90.39798000
IA2RLF,23.81053900,90.43071600,23.80873000,90.36837000
IA0R5S,23.74686070,90.41653399,23.78867258,90.41616641
IA1QML,23.76901600,90.42376600,23.78998534,90.41943479
IA1ASD,23.73344461,90.41561097,23.76484669,90.35821977
IA3DRD,23.75834218,90.41777987,23.75124976,90.36766449
IA0O0G,23.75351140,90.36806184,23.79724894,90.40309250
IA1HRA,23.75885464,90.39736878,23.73890297,90.38555542
IA1MCH,23.75636635,90.37495475,23.73013450,90.41524820
IA4SJ0,23.74179100,90.41184000,23.77668050,90.42692180
IA2NK7,23.72592500,90.39173900,23.75892061,90.36044732
IA4RPT,23.74261269,90.38212392,23.75518775,90.36783879
IA0I03,23.75496400,90.36688200,23.76851800,90.42564100
IA0QON,23.76503594,90.43326555,23.73073483,90.41349437
IA3DJI,23.78997900,90.41948200,23.75018700,90.40875700
IA120A,23.71426000,90.43112500,23.72665800,90.39104900
IA0EQD,23.73226731,90.42512275,23.78473610,90.35335420
IA0M6R,23.76427410,90.42576039,23.76931915,90.40493045
IA4HH6,23.73918600,90.37571890,23.70269416,90.43847037
IA2B09,23.73129405,90.42889562,23.73833217,90.39519845
IA3QOA,23.73029400,90.41166100,23.69959180,90.45731460
IA3219,23.80028330,90.42676250,23.75216958,90.38543165
IA30M2,23.73522900,90.38847000,23.78115389,90.40008873
IA20RI,23.70995695,90.41182905,23.73870058,90.41295189
IA1NPJ,23.70423100,90.43493800,23.73606759,90.42840946
IA3LK5,23.74014600,90.38952100,23.71049080,90.44316866
IA1SKO,23.81193700,90.41523500,23.78128740,90.41639580
IA4LG0,23.74763224,90.41257001,23.75074000,90.39275000
IA1FCH,23.71673051,90.40885180,23.77460000,90.39897000
IA2EF5,23.80174400,90.43067600,23.73885281,90.37877837
IA39MG,23.77202751,90.42358178,23.74401470,90.41689693
IA2FO5,23.72158500,90.42422700,23.82390335,90.43816335
IA37IM,23.77776100,90.41375600,23.78582232,90.40240961
IA3FA8,23.72591844,90.39158743,23.74149005,90.43620430
IA19F0,23.79124042,90.42487197,23.72082500,90.40583200
IA1BHR,23.72040900,90.42161600,23.74790920,90.43671010
IA3O08,23.76359372,90.39275821,23.75859385,90.41374623
IA3SPB,23.74201762,90.40983791,23.77140200,90.36441800
IA3KR8,23.73758251,90.40859532,23.75691009,90.35460067
IA2LKG,23.74807968,90.37297893,23.77305000,90.41598000
IA4ANK,23.81800100,90.42109000,23.76112877,90.43404914
IA2HGF,23.74587008,90.37346374,23.75908778,90.38705712
IA38NO,23.77682810,90.39894875,23.74517261,90.37242580
IA2C1G,23.79048113,90.38783737,23.80847287,90.42928478
IA448A,23.72684631,90.41061100,23.78471430,90.40006600
IA126J,23.74569024,90.42866495,23.74190920,90.39206929
IA35I9,23.72444300,90.40530500,23.69387380,90.48073340
IA0K0F,23.75694300,90.36173400,23.83285400,90.43577000
IA4315,23.70934698,90.43205023,23.72492600,90.37585700
IA0JPC,23.75510600,90.36409900,23.80709100,90.36862000
IA4MJO,23.82031546,90.36666904,23.77220300,90.39403200
IA34JG,23.71392517,90.39879151,23.76851805,90.42564112
IA3DSQ,23.77074887,90.42706360,23.74665388,90.41039709
IA14BP,23.80322000,90.36045500,23.78091272,90.42447366
IA0LMF,23.75918636,90.35135262,23.80822166,90.38186297
IA19S2,23.80183900,90.42293000,23.85729678,90.35315573
IA209I,23.75831640,90.34997866,23.72096957,90.41336082
IA3E6J,23.77944217,90.39450768,23.78002726,90.36063340
IA342B,23.79488400,90.41219000,23.79985094,90.44344854
IA2MN9,23.77347177,90.41601833,23.76184301,90.44423001
IA0MNC,23.74671004,90.43424461,23.72632112,90.39256491
IA1LKB,23.74612600,90.39999483,23.75035358,90.38662579
IA1JL0,23.76182165,90.39586656,23.71112537,90.40856224
IA17K2,23.75433330,90.41606830,23.71759150,90.40864260
IA0NQ1,23.75014317,90.36202881,23.76699638,90.39835358
IA1EL5,23.74658115,90.42765073,23.75138214,90.35044638
IA4DTG,23.82098865,90.43379707,23.85137680,90.41730940
IA31AH,23.76171400,90.40520300,23.77203104,90.42524767
IA368O,23.74135645,90.38208105,23.69682740,90.51229310
IA1R72,23.72677663,90.41756161,23.77366200,90.41190500
IA1747,23.82005261,90.43530878,23.79519000,90.40851000
IA1BCL,23.81356800,90.35631100,23.75315800,90.36962000
IA4F8E,23.70887854,90.41150216,23.74640800,90.41283700
IA0NKO,23.73376653,90.41878151,23.71568930,90.46129234
IA29HN,23.74038765,90.41352622,23.75771280,90.39004420
IA31DA,23.81581910,90.42821330,23.78104973,90.40844727
IA0K7F,23.74641144,90.37114799,23.82253300,90.39340400
IA1NGS,23.75831334,90.36337227,23.76856310,90.40453080
IA1JTN,23.71371613,90.41134626,23.75989060,90.39723013
IA20HN,23.80661864,90.38255207,23.82611825,90.36408969
IA0J5G,23.76741057,90.42916987,23.78646278,90.41691788
IA4GS8,23.74580901,90.39264221,23.76474200,90.35045700
IA0JIQ,23.73260100,90.42514400,23.79566418,90.41752066
IA2HNJ,23.71869000,90.39149100,23.74089929,90.41260896
IA0NM9,23.69621473,90.44784039,23.70844270,90.40791530
IA2HAK,23.77032500,90.39480900,23.71382518,90.42888218
IA3MDO,23.74579160,90.41261620,23.79763000,90.42377000
IA1TA9,23.72273790,90.40940601,23.75716472,90.34136479
IA4956,23.71269700,90.40321500,23.74524297,90.38193797
IA0RKQ,23.74726280,90.43686440,23.79518000,90.42400000
IA2B6R,23.72415107,90.42169623,23.78059000,90.42536000
IA1TT4,23.79120361,90.42592574,23.71555700,90.39620400
IA2GKP,23.73042299,90.41508861,23.73033800,90.44639400
IA1I0B,23.73772338,90.40878944,23.74318542,90.38409368
IA4A7C,23.74232880,90.42146040,23.74071515,90.38992578
IA24CC,23.75423520,90.41558380,23.79168600,90.40047500
IA1F1R,23.76393862,90.42845741,23.78203600,90.41650500
IA18QJ,23.70102394,90.42777713,23.79060000,90.41245000
IA3QK3,23.78995560,90.40663160,23.80236918,90.42809933
IA49I3,23.81188356,90.42151786,23.74655049,90.42592082
IA3I4T,23.81553100,90.42810800,23.80393793,90.41531995
IA4AOH,23.75206400,90.42168100,23.77279980,90.40478020
IA28T5,23.76770851,90.40682606,23.70583743,90.40946024
IA2S41,23.79584856,90.44948660,23.80003849,90.38273519
IA2AR1,23.78700764,90.40288724,23.75415927,90.37634743
IA201F,23.77258400,90.42439300,23.74809073,90.39673056
IA2ILO,23.75500010,90.40470209,23.81534506,90.44166237
IA44M8,23.82655882,90.42492528,23.78846000,90.40059000
IA49M6,23.79025687,90.41637741,23.76851805,90.42564112
IA2RPR,23.79071240,90.40131110,23.81540906,90.42600977
IA1OLT,23.81263782,90.42577051,23.78473600,90.35335400
IA14EN,23.82975645,90.39847132,23.76851805,90.42564112
IA199C,23.72284180,90.42542950,23.81581000,90.42643500
IA4GT8,23.73538600,90.39181800,23.74966200,90.44101700
IA0NA5,23.76164510,90.42989280,23.78045260,90.40802600
IA16FF,23.72782789,90.41194540,23.73096830,90.36820740
IA3MLO,23.78105538,90.40474903,23.75071900,90.39059147
IA2A81,23.73243930,90.42506800,23.74822362,90.38834763
IA3RP6,23.73176058,90.39021414,23.70271710,90.45067000
IA0EKJ,23.73166600,90.42572000,23.73408000,90.38505000
IA251H,23.75858300,90.42353900,23.76449639,90.35861247
IA0MF0,23.71218067,90.42880107,23.77549770,90.36609650
IA0SB2,23.71011842,90.41875754,23.73901575,90.38165945
IA24LI,23.71418118,90.40593557,23.74405191,90.37472422
IA4MLF,23.73903573,90.37531950,23.72313203,90.41293108
IA1OC5,23.70666704,90.41691218,23.72925760,90.41759484
IA4IIL,23.76814210,90.42548300,23.77699760,90.36482390
IA2F6J,23.78027978,90.36824996,23.77690123,90.41598178
IA1FH9,23.77349723,90.42881548,23.74366040,90.40806460
IA0KP1,23.79135900,90.35991900,23.82138099,90.41804943
IA2MFG,23.76243535,90.41871529,23.75166284,90.42095929
IA0HGD,23.77460518,90.39363094,23.81540906,90.42600977
IA2H3Q,23.72527386,90.39209638,23.72190822,90.42619631
IA0LLC,23.75362224,90.44182923,23.72313203,90.41293108
IA3RFP,23.74990565,90.38678326,23.75608841,90.34266686
IA4ONB,23.73249300,90.39569700,23.74304900,90.34894200
IA247A,23.78000548,90.40695984,23.73562580,90.41532738
IA279I,23.70271038,90.43536396,23.74648000,90.39236000
IA2N02,23.72169365,90.39753824,23.77616000,90.39961000
IA28C6,23.75286304,90.38253799,23.72278670,90.37454031
IA1GNG,23.75674188,90.42984210,23.73901575,90.38165945
IA0KR4,23.75884789,90.42844433,23.79315000,90.40819000
IA1TFS,23.82134608,90.43131726,23.83100224,90.46245608
IA4040,23.71168600,90.40295400,23.74161500,90.41174460
IA346J,23.72524900,90.39208900,23.74727410,90.40709864
IA4HKD,23.73966796,90.37200026,23.71264100,90.45267000
IA1H11,23.78017422,90.41650783,23.76541455,90.38428679
IA23M6,23.75506730,90.39340463,23.81268130,90.34740860
IA3O7R,23.71067312,90.42300381,23.71536100,90.39799600
IA2ML1,23.71242720,90.40306690,23.75044740,90.42070312
IA3P0R,23.73050196,90.42127479,23.82801013,90.36386458
IA495L,23.74076269,90.37458323,23.77634363,90.36379941
IA0TIF,23.74571548,90.43106821,23.77790000,90.41633000
IA4JM8,23.74212840,90.39291948,23.72105243,90.41329729
IA14MB,23.72916918,90.41773763,23.70088500,90.43394300
IA1FFM,23.70427800,90.41204810,23.74640800,90.41283700
IA0S17,23.75793255,90.35013825,23.75681707,90.42639982
IA1OM5,23.77298575,90.41925274,23.74593900,90.39217700
IA394L,23.77053000,90.40585370,23.76634196,90.39943599
IA0KTB,23.78337400,90.34331100,23.72839670,90.38650500
IA4NFM,23.73907930,90.38551658,23.69380700,90.43467700
IA4RPA,23.74474309,90.37412799,23.76567752,90.42622212
IA217B,23.72169243,90.41725248,23.81972290,90.44176720
IA2J93,23.74428600,90.41661800,23.82004954,90.44169176
IA1IG7,23.76433900,90.41555600,23.73824191,90.37721275
IA2PKT,23.79756800,90.41397200,23.83099134,90.37650681
IA2PT9,23.71745555,90.40249564,23.73176500,90.41890000
IA1S79,23.81962657,90.43917552,23.72436200,90.38105900
IA2G6Q,23.78123394,90.42085804,23.74246755,90.39552623
IA15RN,23.74583663,90.42354494,23.73335100,90.38364600
IA30QN,23.70340652,90.42547848,23.74462892,90.38054373
IA46NC,23.76589661,90.42557638,23.72761641,90.43437738
IA3TCJ,23.72402600,90.40307500,23.74639425,90.40485933
IA4D7T,23.77593065,90.39845690,23.80909300,90.37212500
IA0IP6,23.76431475,90.35141411,23.82758780,90.42735640
IA2636,23.76420471,90.42554896,23.81536735,90.42631286
IA3N55,23.74279161,90.40820003,23.71004812,90.43533124
IA4BGO,23.74191900,90.39194500,23.75712056,90.44503480
IA15ID,23.75954800,90.41831000,23.71613600,90.41122800
IA0TIR,23.76972850,90.35878140,23.82256188,90.36421917
IA0KT2,23.77118700,90.42494700,23.81231500,90.41205400
IA1PKC,23.82277800,90.43578200,23.76851805,90.42564112
IA4A0Q,23.79315600,90.40950600,23.80463881,90.37263257
IA1AC9,23.81481255,90.43416984,23.79376200,90.44717800
IA4C0F,23.70938597,90.41225553,23.69774270,90.50951240
IA3BC8,23.80904400,90.43077900,23.77615350,90.36109050
IA44GJ,23.78016167,90.41711281,23.73932045,90.37535965
IA4DBM,23.74736300,90.39276500,23.81873000,90.39963000
IA4IOS,23.73228174,90.39550178,23.74187935,90.41175858
IA4L23,23.75831732,90.39049376,23.73261590,90.36791540
IA1F2B,23.75584600,90.44126700,23.72249000,90.41287259
IA32HO,23.77967088,90.39312176,23.78041000,90.41673000
IA1E34,23.75093308,90.38379293,23.73598400,90.35659400
IA1J3C,23.72762100,90.41026200,23.82844540,90.41658090
IA2F30,23.77864630,90.39863762,23.79084270,90.41177197
IA1FAP,23.75927565,90.43143768,23.77790000,90.41633000
IA2QR8,23.76909600,90.42569370,23.78377347,90.37857104
IA417Q,23.77734969,90.41185588,23.79066000,90.37587000
IA0J5A,23.76466196,90.36586858,23.72688000,90.38793000
IA1KJ9,23.75865733,90.42727154,23.77266822,90.40089878
IA0JHL,23.79698944,90.37603196,23.77434500,90.41525100
IA3C8J,23.79561320,90.41372290,23.80299665,90.39459357
IA2R0C,23.73939000,90.41525300,23.76339304,90.42767487
IA0NF9,23.73471670,90.41760770,23.73649000,90.38141000
IA16BL,23.74242180,90.44023331,23.86099334,90.39928820
IA2EL2,23.75408550,90.41604421,23.70913860,90.41384910
IA1QJT,23.73828104,90.41571490,23.77462825,90.42553145
IA4RC1,23.74566271,90.37165656,23.77230560,90.34640411
IA24IB,23.75709355,90.42443477,23.73208100,90.39571000
IA39D9,23.76180560,90.41736340,23.79147570,90.38773070
IA17G3,23.69521695,90.44388983,23.76889997,90.42366464
IA155P,23.74191879,90.38754568,23.76926204,90.38159151
IA1RBH,23.74947509,90.41592177,23.77716000,90.41621000
IA3NHM,23.77946702,90.41844841,23.79170765,90.38949177
IA42EC,23.79159384,90.40640797,23.81890240,90.42168560
IA1GAT,23.71406204,90.39856376,23.77010710,90.38147450
IA0F50,23.75990349,90.44555716,23.75159314,90.39217600
IA3862,23.74199981,90.41053154,23.76184301,90.44423001
IA3ROR,23.78032518,90.36338635,23.86610500,90.38572400
IA3IM9,23.76375730,90.42875378,23.78041000,90.41673000
IA4ME7,23.81673297,90.43592066,23.79763000,90.42377000
IA203K,23.79193406,90.42304605,23.78830000,90.40148000
IA0S41,23.72239841,90.38233817,23.79490009,90.41898658
IA4F58,23.72939816,90.42473685,23.78051900,90.41621100
IA0SM8,23.72312404,90.41091643,23.70202834,90.44294802
IA0R3L,23.77254300,90.36553000,23.76795180,90.42336520
IA18G2,23.78286610,90.36113656,23.76325300,90.36478100
IA4NHB,23.77868833,90.42317379,23.82569607,90.43582611
IA3QO3,23.79597100,90.41815800,23.74621135,90.38558794
IA27RO,23.77691892,90.42598207,23.73619000,90.38923000
IA0TS3,23.75792307,90.42216901,23.79370880,90.40447972
IA3E13,23.80789440,90.42924967,23.77460000,90.39897000
IA17F7,23.75060700,90.39082800,23.86089011,90.40043000
IA4F1R,23.82023664,90.42038731,23.73631800,90.42859400
IA2QDF,23.72559216,90.42148568,23.75371461,90.38820751
IA18MB,23.76278288,90.36635400,23.74360515,90.40693884
IA24AP,23.71176533,90.40297944,23.72119840,90.42055427
IA44RK,23.78095300,90.40821100,23.76746644,90.36424087
IA2QJ7,23.79937027,90.40842466,23.77259961,90.42530076
IA12KA,23.72168906,90.41256767,23.82777190,90.36408050
IA3M2B,23.75206400,90.42168100,23.74195055,90.37386403
IA1KP9,23.74322323,90.39268193,23.81540906,90.42600977
IA2OJR,23.83026698,90.42501202,23.80709100,90.36862000
IA1C3K,23.75850725,90.41304221,23.74174263,90.39199144
IA123I,23.75712424,90.36161039,23.78081668,90.40457804
IA240O,23.72412620,90.38279629,23.78845448,90.40168025
IA42L0,23.75032822,90.39293624,23.75215940,90.41895990
IA4DQF,23.74191900,90.39194500,23.79144000,90.37502000
IA06OR,23.70851968,90.41163728,23.76841363,90.35359059
IA2RLE,23.79067391,90.41208740,23.76810520,90.42217950
IA27PR,23.76626513,90.35560727,23.80402800,90.36074000
IA3AM8,23.78675970,90.41679110,23.83314313,90.43554293
IA1C7B,23.76532526,90.36484178,23.75383000,90.36770000
IA0KD8,23.79066704,90.38776562,23.79616648,90.41509056
IA43SN,23.78585133,90.40234141,23.74756227,90.38730629
IA4NP1,23.71959700,90.40961900,23.76415601,90.42877743
IA36SA,23.72732267,90.41937076,23.70583118,90.41960893
IA3Q7N,23.79537300,90.41122500,23.76984800,90.39853300
IA4G68,23.73311017,90.38501450,23.69387380,90.48073340
IA4J9L,23.73737090,90.38698643,23.76864190,90.39371462
IA33Q6,23.81553100,90.42810800,23.87495300,90.40149400
IA0FO1,23.75223123,90.38312374,23.79042400,90.40813300
IA1O6J,23.78106400,90.39929300,23.73553630,90.43078760
IA1S48,23.74622200,90.41231100,23.81536700,90.42631300
IA33QP,23.79315996,90.40991966,23.77191550,90.39762820
IA0NRS,23.77870000,90.42573900,23.72632112,90.39256491
IA225S,23.76283058,90.35187364,23.72863390,90.39076433
IA2PLC,23.73404100,90.41013100,23.71402842,90.39870578
IA17KO,23.76279520,90.41863310,23.73388687,90.35980779
IA42OK,23.73944800,90.39609500,23.74450072,90.40917736
IA2SRR,23.80497978,90.42272260,23.80418301,90.41298904
IA4IQL,23.81584653,90.42902034,23.74605180,90.40160780
IA2G13,23.77934500,90.39856100,23.70945165,90.42444764
IA19N5,23.70582300,90.41799800,23.77396361,90.41194808
IA1IIP,23.77681380,90.35693190,23.78254708,90.39577805
IA2INP,23.72187937,90.42541377,23.73824191,90.37721275
IA22JK,23.76720800,90.35761800,23.79337400,90.40614200
IA4G8D,23.76265690,90.40196791,23.76727612,90.35874162
IA1T7F,23.72752900,90.41048900,23.73533990,90.39196205
IA4FH7,23.72418600,90.41186700,23.73986929,90.37969954
IA3GPB,23.78058700,90.42552000,23.72952545,90.41259980
IA2EJK,23.75113685,90.41832838,23.72317500,90.41045700
IA3CIL,23.71844654,90.41846186,23.75189239,90.41690983
